host_id,host_name,host_since,host_is_superhost,host_listings_count
1119491,Tonia,2011/09/06,t,1
16542867,Staci,2014/06/08,f,1
16643010,Isabel,2014/06/10,f,1
16647148,Elizabeth,2014/06/11,f,1
337459,Earphoria,2011/01/06,f,4
17088289,Amina,2014/06/21,t,5
2946632,Ellen And Tom,2012/07/15,f,1
15896164,Catherine,2014/05/23,f,1
9728130,Julie,2013/10/30,t,3
17601099,Emily,2014/07/03,f,1
16254839,Mary,2014/06/01,f,1
17692740,Andrew,2014/07/05,f,1
17480862,Blake,2014/07/01,t,2
17819821,James,2014/07/08,t,1
16173856,Allen,2014/05/30,t,1
9676984,Caroline,2013/10/28,f,1
11941581,Cameron,2014/02/04,f,1
16787151,Barbara And Robert,2014/06/14,t,2
5628118,Kim,2013/03/25,f,0
18153980,Kristine,2014/07/15,f,3
11827131,Allison,2014/01/31,f,1
8678004,Eirian,2013/09/06,f,1
8638145,Pam,2013/09/04,t,1
2304514,Katrina,2012/05/06,t,2
8255594,Katherine & Andrew,2013/08/19,f,1
18775364,Just,2014/07/24,t,1
19000998,Hope,2014/07/27,f,1
18164258,Courtney,2014/07/15,f,1
19462199,Renee,2014/08/04,f,1
5732962,Brita,2013/04/02,t,1
6297487,Carol,2013/05/08,t,1
408387,Tanya,2011/02/24,f,2
19703171,Nathan Stephen,2014/08/08,t,3
18668621,Peter,2014/07/22,t,3
19789267,Barbara,2014/08/10,t,1
19972479,Hayley,2014/08/13,f,2
13490996,Regina,2014/03/24,f,1
19897924,Sandy,2014/08/12,f,1
13935640,K,2014/04/05,t,8
20083288,Ben,2014/08/15,f,1
7429910,Shaan,2013/07/11,f,2
20222913,Sunyong,2014/08/18,t,1
20226672,Katelyn,2014/08/18,f,1
6655964,Anna,2013/05/30,t,2
798741,Katherine,2011/07/09,f,1
1244317,Snowflake,2011/10/04,f,1
9997800,Ted,2013/11/13,f,1
20413032,Diane,2014/08/22,f,1
12101721,Patricia,2014/02/10,t,1
20456665,Brittany,2014/08/24,f,1
20518039,Cressida,2014/08/25,t,1
12247268,Fedora,2014/02/14,f,1
20622469,Katie,2014/08/27,f,1
20623863,Josh,2014/08/27,f,1
20734593,Angela,2014/08/30,f,1
20735391,Kevin,2014/08/30,f,1
1710670,Kaley,2012/02/06,f,1
20657590,Ted,2014/08/28,t,2
8083527,Janie,2013/08/11,t,1
37329,Jill,2009/09/09,t,6
20929906,Robin,2014/09/04,f,1
4587120,Rick,2013/01/04,f,1
2016775,Louis,2012/03/27,f,2
13506548,Cole,2014/03/24,f,1
1281570,Jorge,2011/10/12,f,1
12086926,Ely,2014/02/09,f,1
4580592,Jackie,2013/01/03,t,1
21062087,Rico,2014/09/07,f,1
3113937,Caroline,2012/07/31,f,1
21096903,Steve,2014/09/08,f,1
21144180,Peter,2014/09/09,t,1
21149262,Julie,2014/09/09,t,2
21155894,Kristofer,2014/09/10,f,1
20868075,Melissa,2014/09/02,t,2
5726806,Mari,2013/04/02,f,1
21224707,James,2014/09/11,f,1
9142975,Cassady,2013/09/30,f,1
21289508,Don,2014/09/13,f,1
5325474,Melanie,2013/03/04,t,1
21362514,Pierce,2014/09/15,f,1
362214,Brenton,2011/01/25,f,1
6645441,Anna,2013/05/29,f,1
21382575,Whitney,2014/09/15,f,3
1873684,Merita,2012/03/06,t,1
21462194,Joaquin,2014/09/17,f,1
916736,Cavason,2011/08/03,f,1
16870173,Paxton,2014/06/16,f,1
16675705,Joey,2014/06/11,f,1
21520519,Annecy,2014/09/19,f,1
21531168,Michael,2014/09/19,f,1
21536149,Jake Thomas,2014/09/19,f,1
21536850,Judi,2014/09/19,f,2
21519905,Kristen,2014/09/19,f,1
440453,Ricky,2011/03/14,f,1
21609264,David,2014/09/21,t,1
10182576,Jason,2013/11/21,f,4
21615823,Joe And Susan,2014/09/21,t,1
21637441,Katheryn,2014/09/22,f,1
2934425,Brett,2012/07/14,t,14
4159206,Priya,2012/11/15,f,1
2064443,Sarah,2012/04/03,t,1
21682579,Allison,2014/09/23,f,2
21697231,Jessica,2014/09/23,f,2
3517669,George,2012/09/09,t,2
20940666,Martin,2014/09/04,f,1
9328324,Roland,2013/10/09,t,2
10547260,James,2013/12/10,f,1
4933753,Jeremy,2013/02/01,f,1
12868923,Roanna,2014/03/06,t,1
10921161,Jeff,2013/12/30,f,1
10466498,Veronica,2013/12/06,f,1
21816717,Jack,2014/09/26,t,2
21890477,Jd,2014/09/28,f,2
21893262,Madison,2014/09/28,f,1
21893791,Ben,2014/09/28,f,1
21254542,Rick & Sandi,2014/09/12,t,1
1575610,Nathalie,2012/01/06,f,1
21923273,Saurabh,2014/09/29,t,2
21927053,Ryan,2014/09/29,f,1
7352542,Alexandra,2013/07/08,f,1
21937265,Jay And Jayne,2014/09/29,t,1
4906697,Collin,2013/01/30,f,1
21960926,Missy,2014/09/30,f,1
4496779,Nicole,2012/12/26,f,1
4779911,Jeanne Claire,2013/01/20,f,1
1653992,Shanon,2012/01/25,f,1
22011023,Wade,2014/10/01,f,1
9136151,Michael,2013/09/30,f,1
22025268,Patrick,2014/10/01,f,1
22027187,Janelle,2014/10/01,f,1
27557590,Tess,2015/02/10,f,1
4723252,Margaret,2013/01/16,f,1
21500228,Ryan,2014/09/18,t,1
22055850,Aj,2014/10/02,f,1
22091235,Nigel & Kayla,2014/10/03,f,1
22059905,Mason,2014/10/02,f,1
4942000,Shannon,2013/02/02,f,1
21987980,Sam,2014/10/01,t,5
22241503,Patrick,2014/10/07,f,1
21153184,Aaron And Leigh,2014/09/10,f,1
22268233,Brandon,2014/10/08,f,1
795079,Brad,2011/07/08,t,2
22340703,Ceclie,2014/10/09,f,1
9106106,Katie,2013/09/28,f,1
2507022,Palmer,2012/05/30,f,1
22380612,Tyler,2014/10/10,f,1
22402107,Jane & Ian,2014/10/11,f,2
249837,Molly,2010/09/30,f,1
22530745,Brandi,2014/10/14,f,0
22538076,Jessica,2014/10/14,f,1
22565993,Karma,2014/10/15,f,1
12427478,Adam And Ashley,2014/02/20,t,3
21791967,,,,
22623789,Ira And Terri,2014/10/16,t,2
22732623,Jeff,2014/10/19,f,1
14811217,Matthew,2014/04/27,f,1
6608793,Ann,2013/05/27,f,1
22857707,Miles,2014/10/22,t,2
5683405,Patty,2013/03/29,f,1
22738209,Lisa,2014/10/19,t,14
3363595,Willie,2012/08/24,f,1
8197854,Paul,2013/08/16,f,1
23148741,Stewart,2014/10/30,t,1
1134885,Edie,2011/09/09,f,0
23254229,Carley,2014/11/02,f,1
12131518,Zachary,2014/02/10,f,1
6058112,Jes,2013/04/23,f,1
22773046,Eli,2014/10/20,f,1
23566680,Molly,2014/11/10,f,1
23704927,Anne,2014/11/13,f,2
9369892,Lucy,2013/10/11,t,2
23786982,Sarah And Steve,2014/11/15,f,2
23827162,Laurie,2014/11/16,f,1
1710302,Lindsay,2012/02/06,f,1
23938358,Joa,2014/11/19,f,2
24127551,Maritza,2014/11/24,f,2
183396,Richard And Sara,2010/07/28,t,2
21607195,Pixie,2014/09/21,t,6
17682220,Cindy,2014/07/05,f,1
3311953,Sarah,2012/08/19,f,1
424153,David,2011/03/05,f,1
6263811,Sam,2013/05/07,f,4
20554304,David,2014/08/26,f,1
9542181,Kim,2013/10/20,t,1
24766491,Vinson,2014/12/12,f,1
24771018,David,2014/12/12,f,1
22895951,Pallu,2014/10/23,t,1
24797843,Paula,2014/12/13,f,1
10292686,Brian,2013/11/27,t,30
24255779,Shane,2014/11/28,f,1
2267961,Jesse,2012/05/01,f,2
1804184,Murray,2012/02/24,f,5
2936553,Dan & Davina,2012/07/14,f,1
306525,Ana-Maria,2010/12/01,f,1
18103183,Charlotte,2014/07/14,f,1
23955346,Adan,2014/11/19,f,1
25222752,Patty,2014/12/26,f,1
25257772,Brian,2014/12/27,f,1
25263023,Trish,2014/12/27,t,1
326078,Marisa,2010/12/23,f,1
25405315,Daniel,2014/12/30,t,2
25410909,Courtney,2014/12/30,f,1
1099423,Gerard,2011/09/02,f,1
1093746,Amy,2011/08/31,t,1
25477236,Ryan,2015/01/01,f,1
25499986,Shayla And Tom,2015/01/02,f,1
7070502,Michael,2013/06/23,f,0
25410492,Marilyn,2014/12/30,t,1
7761082,Kate,2013/07/27,f,1
25605284,Jeremiah,2015/01/04,t,1
25520747,Carrie,2015/01/02,t,2
3353143,Anna & Chad,2012/08/23,t,2
1632364,Nick,2012/01/20,f,1
25752574,Park Terrace,2015/01/07,f,1
985723,Fiona,2011/08/17,f,1
20627680,Maria & Jose,2014/08/27,t,1
3932599,Rogelio,2012/10/20,f,1
1789111,Ben,2012/02/21,f,1
419749,Sara And Manny,2011/03/03,f,1
1880358,Meesh,2012/03/07,f,1
12628034,Michael,2014/02/27,t,2
2667102,Jason,2012/06/18,f,1
3806130,Jamie,2012/10/08,f,0
53708984,Adolfo,2016/01/07,t,4
25184902,Maria,2014/12/25,f,2
11706636,Holly,2014/01/27,f,1
26004097,Susan,2015/01/12,t,2
7010811,Shirly,2013/06/19,f,0
25721187,Eric,2015/01/07,f,1
4678938,Julian,2013/01/12,f,1
4856304,Sue,2013/01/26,t,1
26080387,Will,2015/01/13,f,1
24873444,Jennifer & Ginger,2014/12/15,t,1
1284572,Eric,2011/10/13,f,1
408286,Sarah,2011/02/24,f,1
26229179,Jill,2015/01/16,f,1
10376597,Carrie,2013/12/02,f,1
14463680,Randy,2014/04/19,t,1
973213,Zach,2011/08/15,f,1
25748565,Joe And Kelly,2015/01/07,f,1
26268925,Cristina,2015/01/17,t,1
5658789,Ingrid,2013/03/28,f,1
26301113,Adam,2015/01/18,t,2
5039246,Tom,2013/02/10,f,1
1165406,Chelsea,2011/09/15,t,1
1539576,Stephen,2011/12/27,t,2
26378062,Beverly,2015/01/19,f,3
7314414,Rebecca,2013/07/06,f,1
7557302,Maddy,2013/07/17,f,1
12621688,Yannik,2014/02/26,f,1
26440633,Parker,2015/01/20,f,1
26441296,Alejandro,2015/01/20,f,1
2960778,Cristina,2012/07/16,f,2
26439378,Ben,2015/01/20,f,1
13704543,Brent,2014/03/30,t,1
4745284,Sunee,2013/01/17,t,4
26498775,Matthew,2015/01/21,f,1
26502184,Deanna,2015/01/21,t,2
25989423,Keith,2015/01/12,f,2
26621863,Matt,2015/01/24,f,1
363873,Dan,2011/01/26,f,1
26652992,Jon,2015/01/24,f,1
26702651,Jacque,2015/01/25,f,1
17374427,Nathan,2014/06/28,f,1
8052402,Lucy,2013/08/09,f,1
26750813,Martha,2015/01/26,f,1
1883744,Nancy,2012/03/08,t,5
9316080,Joan,2013/10/08,f,6
12191263,Tony,2014/02/12,f,1
9564810,David,2013/10/21,f,1
26872994,Jim,2015/01/28,f,0
1822182,Justin,2012/02/27,t,1
24875946,Aaron,2014/12/15,f,2
26903359,Milton,2015/01/29,f,1
26927666,Matt,2015/01/29,f,1
26928797,Cari,2015/01/29,f,1
20617057,Dallas,2014/08/27,f,2
3638285,Jenifer,2012/09/21,f,1
24405569,Martha,2014/12/02,f,1
26561222,Mike,2015/01/22,f,1
8716042,Jason,2013/09/08,f,1
289189,Sarah,2010/11/16,f,1
27049864,Max,2015/02/01,f,1
2013339,Abe,2012/03/26,t,2
27116853,Shelbie,2015/02/02,f,1
27127362,Paolo,2015/02/02,f,1
26200734,Amanda,2015/01/16,f,1
3966278,Zahie,2012/10/24,f,1
27159546,A.,2015/02/03,t,1
21931626,Ali,2014/09/29,t,2
27179780,Oscar,2015/02/03,f,0
27179996,Pepper,2015/02/03,f,1
19083042,Steven,2014/07/29,f,1
3132118,Tracy,2012/08/01,f,1
2590347,Ashley,2012/06/09,f,1
27208642,Laura,2015/02/04,f,1
27209059,Chris,2015/02/04,f,1
27214357,John,2015/02/04,f,1
2276774,Allen,2012/05/02,t,1
27163465,Karen,2015/02/03,t,1
22369533,Allison & Cam,2014/10/10,t,1
4042123,Benjamin,2012/11/02,f,1
6058875,Kay,2013/04/23,f,1
26431652,Margo And Frank,2015/01/20,t,0
27282717,Scott,2015/02/05,f,1
27283435,Simeon,2015/02/05,f,1
27295467,Adam,2015/02/06,f,1
27297050,Ken & Mary Beth,2015/02/06,f,1
8416163,Jeremy,2013/08/26,f,1
27356971,Gina,2015/02/07,f,1
4147674,Jessica,2012/11/14,t,2
22860887,Jessie,2014/10/22,f,1
27415728,Cecilia,2015/02/08,f,1
1782327,Theresa,2012/02/20,f,2
12775709,Emily,2014/03/03,f,1
2275411,Nicolai,2012/05/02,f,1
27528815,Kristin,2015/02/10,f,1
11403875,Ashley,2014/01/17,t,3
8167447,Martin,2013/08/14,f,77
6182560,Ryan,2013/05/01,f,2
27058803,Lola,2015/02/01,t,2
26494605,Steve,2015/01/21,f,1
27553710,Errol,2015/02/10,f,1
9408015,Jillian,2013/10/13,f,1
27556157,Lindsey,2015/02/10,f,1
27620162,Morgan,2015/02/11,f,1
27648445,Geoff,2015/02/12,t,1
1770732,Kerthy,2012/02/18,t,1
2518867,Brian,2012/06/01,f,1
27674647,Tera,2015/02/13,f,1
2791060,Neal,2012/06/30,f,1
27695500,Derek,2015/02/13,f,1
27793835,Jarred,2015/02/15,f,0
27795514,Kevin,2015/02/15,f,1
18361477,Graham,2014/07/19,f,1
1731753,Karen,2012/02/10,t,1
2525712,Jennifer,2012/06/02,f,1
11641045,William,2014/01/26,f,1
27813283,Gary,2015/02/15,f,1
27839802,Sarah,2015/02/16,f,1
27842555,Mari,2015/02/16,t,2
27844806,Deidre,2015/02/16,f,1
376190,Capitan,2011/02/03,f,1
27848186,Laney,2015/02/16,f,1
5151516,Gus,2013/02/19,f,1
20915281,Cale,2014/09/03,f,1
7197569,Holly,2013/06/30,t,1
27893214,Goodwin,2015/02/17,f,0
11358358,Regina,2014/01/16,f,1
26122915,Jody,2015/01/14,f,1
27930861,Kathleen,2015/02/18,f,1
4852962,Earlene,2013/01/26,t,2
26504570,Kayleigh,2015/01/21,f,1
1775950,Harman,2012/02/19,f,2
27968003,Diana,2015/02/18,f,2
5381028,John,2013/03/08,f,2
27976802,Remington,2015/02/18,f,1
28000574,Craig,2015/02/19,f,1
5738721,Sarah,2013/04/02,f,1
28016525,Matt,2015/02/19,f,2
20582902,Emily,2014/08/26,f,1
28026036,Noah,2015/02/19,f,1
28056944,Jennifer,2015/02/20,f,1
93230,Kat,2010/03/14,f,1
15433124,Charley,2014/05/12,f,1
5053699,Michael,2013/02/11,f,1
28073297,Ryan,2015/02/20,f,1
28102056,Ward,2015/02/21,f,1
27707384,John,2015/02/13,t,1
6141926,Tom,2013/04/29,f,1
13094928,Clifton,2014/03/13,f,1
28133742,Erica,2015/02/21,f,1
18548240,James,2014/07/21,t,1
12461557,Hailey,2014/02/22,f,1
21876735,Alex,2014/09/28,f,1
12830900,Melissa,2014/03/05,f,1
14104106,Paul,2014/04/10,f,1
28180379,Erin,2015/02/22,f,1
12619856,Annie,2014/02/26,t,1
28212715,John,2015/02/23,t,1
28216940,Danielle,2015/02/23,f,1
28219130,Adrian,2015/02/23,f,1
11507537,Emily,2014/01/21,f,1
28241910,Hugh,2015/02/23,f,1
1818782,Jeremy & Jennifer,2012/02/27,t,1
28247016,Hailey M,2015/02/23,f,1
14504246,Ryan,2014/04/20,f,1
28248828,Kathryn,2015/02/23,f,1
20529757,Berkeley,2014/08/25,f,1
28253917,Tyler,2015/02/23,f,1
28257291,Beth,2015/02/23,f,1
3958020,Brenna,2012/10/23,f,1
28304366,Annemarie,2015/02/24,t,2
5138788,Brett,2013/02/18,f,1
28311879,Ashley,2015/02/24,f,1
28313279,Wade,2015/02/24,t,1
28335988,Lonah,2015/02/25,f,1
28349306,Margaret,2015/02/25,t,1
28364076,Marlee,2015/02/25,f,1
1812867,Brandon,2012/02/26,t,1
28373999,Andres,2015/02/25,f,1
15322303,Peter,2014/05/09,f,1
28396214,Megan,2015/02/26,f,1
5796989,Patrick And Catherine,2013/04/06,t,1
28002922,Max,2015/02/19,t,5
28410916,Arthur,2015/02/26,f,1
28421333,Edward,2015/02/26,t,1
6864276,Stephen,2013/06/11,f,1
26500838,Mark,2015/01/21,f,1
16873377,Constance,2014/06/16,f,1
13073120,Natalie,2014/03/12,f,1
1156357,Amanda,2011/09/14,f,1
28472821,Kelsey,2015/02/27,f,1
1840713,Joshua,2012/03/01,f,1
17313967,Charly,2014/06/27,f,1
28481369,Jason,2015/02/28,f,1
28501302,Megan,2015/02/28,f,1
28512536,Mary Ann,2015/02/28,f,1
26022847,Julian,2015/01/12,f,3
14062873,Carrie,2014/04/08,f,1
5150771,Adam,2013/02/19,t,2
5738728,Sarah,2013/04/02,f,1
28572790,David,2015/03/01,f,1
28574528,Lisa,2015/03/01,t,2
28577999,Kristina,2015/03/01,f,1
8180027,Molly,2013/08/15,f,1
4014293,Grace & Jane,2012/10/30,t,3
23870992,Rose,2014/11/17,f,1
28471749,Anne Marie & Lauren,2015/02/27,f,1
25401481,Wren,2014/12/30,f,1
28593146,Julia,2015/03/01,f,1
16719866,Zac,2014/06/12,f,1
841685,Craig,2011/07/19,f,1
28627278,Sue,2015/03/02,t,9
28633197,Brenda,2015/03/02,f,1
28642873,Elizabeth,2015/03/02,f,1
25706786,Federico,2015/01/06,f,1
18798811,Carolina,2014/07/24,f,2
4543072,Jennifer,2013/01/01,t,1
28649061,Gustavo,2015/03/02,f,1
28649640,Natalie,2015/03/02,f,1
15587254,Judah,2014/05/16,f,2
28652176,Steven,2015/03/02,f,1
28654087,Meagan,2015/03/02,f,1
28655158,Stanton,2015/03/02,f,1
28136152,Kate,2015/02/21,f,1
28666346,Nathan,2015/03/03,f,1
28680171,Cutbirth Lake Austin Properties,2015/03/03,t,1
28680320,Robert,2015/03/03,f,1
27843311,Mike,2015/02/16,f,6
28687342,Bo,2015/03/03,f,2
28688744,Regina,2015/03/03,f,1
28689646,Chris,2015/03/03,f,2
9209388,Angela,2013/10/03,f,1
28699744,Travis,2015/03/03,f,1
28711269,Grant,2015/03/03,f,1
24952364,Brian,2014/12/17,f,1
28717037,Greg,2015/03/03,f,1
27016597,Gabriela,2015/01/31,f,1
23507571,Lacey And Trey,2014/11/09,f,1
28723672,Priscilla,2015/03/04,t,2
13448973,Alyssa,2014/03/23,f,1
28725726,Zoi,2015/03/04,f,1
27838897,Kevin,2015/02/16,f,1
28756857,Darien,2015/03/04,f,1
28770936,Ivey,2015/03/04,f,1
9475712,Miguel,2013/10/17,f,1
24710346,Patrick,2014/12/10,f,1
28781044,Cody,2015/03/04,f,1
22594239,Clay,2014/10/16,f,1
28774961,Madeleine,2015/03/04,f,1
25152995,Paulina,2014/12/24,f,4
4644511,David,2013/01/09,f,1
27492458,Cindy,2015/02/09,f,2
9233725,Sheila,2013/10/04,t,2
28830615,Mark,2015/03/05,t,1
12033640,Ashley,2014/02/07,f,1
28767982,Sandy,2015/03/04,f,1
1839330,Steph,2012/03/01,f,1
3745918,Aimy,2012/10/03,f,1
28886861,Matt,2015/03/06,f,1
28894607,Alex,2015/03/07,f,1
25969635,David,2015/01/11,f,1
17615266,Amber,2014/07/03,f,1
5005627,Kate,2013/02/07,f,1
28969012,Marta,2015/03/08,f,1
28985665,Simon,2015/03/08,f,1
13167390,Erik,2014/03/15,f,1
18197195,Hicham,2014/07/16,f,1
29001856,Ryan,2015/03/08,f,1
29002116,Travis,2015/03/08,f,1
12843123,James,2014/03/05,f,0
10930927,John,2013/12/31,f,1
3712351,Ben,2012/09/30,t,4
12512956,Nate,2014/02/23,f,1
949297,Matthew C.,2011/08/10,f,1
6683908,Alexandra,2013/06/01,f,1
29047848,Matt,2015/03/09,f,1
5522952,Johnny,2013/03/18,f,1
29068246,Sarah,2015/03/09,f,1
14614955,Geoffrey,2014/04/23,f,1
1516346,Aaron,2011/12/18,f,1
29093891,Samuel,2015/03/10,f,1
21366884,Taylor,2014/09/15,f,1
13716533,Charlie,2014/03/30,f,1
29115921,Chris,2015/03/10,f,1
479953,Katie,2011/04/02,f,1
29122242,Marco,2015/03/10,f,2
3075710,Felicia,2012/07/27,f,1
29125609,Winston,2015/03/10,f,2
3235656,Jp,2012/08/12,f,1
3719644,Santiago,2012/09/30,f,1
29161633,Casandra,2015/03/11,f,1
1831723,Doug,2012/02/29,f,1
29191548,Alejandro,2015/03/11,f,1
29212182,David,2015/03/12,f,1
1832472,Jessica,2012/02/29,f,2
29155502,Tony R.,2015/03/11,f,1
17805779,Brittany,2014/07/08,f,1
29246095,Greg,2015/03/12,f,1
29238839,Karen,2015/03/12,f,1
22549178,Hillary,2014/10/14,f,1
29272703,Matt,2015/03/13,f,1
3177756,Caroline,2012/08/06,f,2
18524564,Mandy,2014/07/21,f,1
3136649,Taylor,2012/08/02,f,1
29289611,Sebastian,2015/03/13,f,1
29292553,Jacob,2015/03/13,f,1
28835944,Sarah,2015/03/05,f,1
29301775,Taehee,2015/03/14,f,1
10770633,Harry,2013/12/23,f,1
1547813,Laura,2011/12/29,f,1
16750616,Rosalind,2014/06/13,f,1
29375898,Justin,2015/03/15,f,1
29382347,Lucia,2015/03/15,f,1
29393666,Jenna And Sat,2015/03/15,f,1
12553139,John,2014/02/24,f,1
24338006,Brian,2014/11/30,f,1
29400145,Kaycee,2015/03/15,f,2
29406594,Michael,2015/03/15,f,1
13205431,Casey,2014/03/16,f,1
29414922,Andrew,2015/03/15,f,1
27653844,Swati,2015/02/12,f,1
29477552,John,2015/03/16,f,1
21827879,Jacob,2014/09/27,f,1
7696456,Noah,2013/07/24,f,1
29525548,Jason,2015/03/17,f,1
20034068,John,2014/08/14,f,1
11518214,Jon,2014/01/21,f,1
20038285,Mike,2014/08/14,f,1
29586907,Jessica,2015/03/18,f,1
29626332,Devanne,2015/03/19,f,1
29648897,Glen,2015/03/19,t,1
29703215,Gary,2015/03/20,t,2
29654802,Will,2015/03/19,f,2
1190125,Thomas,2011/09/21,f,1
5332273,Phil,2013/03/05,f,4
29928530,Lyle,2015/03/24,t,3
29928744,Luis,2015/03/24,f,1
29958678,Courtney,2015/03/24,f,1
29965138,Avani,2015/03/25,f,1
18723607,Carla,2014/07/23,f,1
10603650,Neil,2013/12/13,f,1
30153189,Dean,2015/03/28,f,1
7229264,Jacob,2013/07/01,f,1
20808466,Sneha,2014/09/01,f,2
20517639,Ursula,2014/08/25,t,1
1532964,Ikenna,2011/12/24,f,1
6513345,Chris,2013/05/21,f,2
28368051,Kinsey & Jordan,2015/02/25,t,1
30781188,Joe,2015/04/07,f,1
23037633,Tom,2014/10/27,f,1
1329061,Michael,2011/10/24,t,1
760417,Kim,2011/06/29,t,1
11709743,Dustin,2014/01/27,t,1
24832191,Rachel,2014/12/14,f,1
2843366,Maro,2012/07/05,f,1
27619406,Candyce,2015/02/11,t,0
1301612,Michael,2011/10/17,f,1
31621829,John,2015/04/20,f,1
2818245,Luke,2012/07/03,f,1
11479422,Juanita/Ryan,2014/01/20,t,1
1866934,Nathan,2012/03/05,f,2
31757957,Gary,2015/04/22,t,1
10051698,Lindsey,2013/11/16,t,1
31946013,Julian,2015/04/26,f,3
32007715,Chris,2015/04/26,f,1
3161356,Lucy,2012/08/05,f,1
32084428,Tracey Rochelle,2015/04/27,t,1
14251452,Sarah,2014/04/13,t,1
22586923,Christine,2014/10/15,f,2
32144172,Shane,2015/04/28,f,1
9872958,Kristi,2013/11/07,t,1
2380454,Irina,2012/05/15,f,2
56075786,Jennifer,2016/01/25,f,1
22234571,Cathleen,2014/10/07,t,2
5016901,Timon,2013/02/08,f,1
2250619,Huong & Andrew,2012/04/29,t,1
32689270,James,2015/05/05,f,1
32710777,Allie,2015/05/05,f,1
32713240,Bryan,2015/05/05,t,1
78272,Elizabeth,2010/02/06,f,2
9068432,Tom,2013/09/26,f,1
31380978,Jocelyn,2015/04/17,f,1
4517692,Siobhan,2012/12/28,t,1
33325907,Tim,2015/05/14,t,3
328691,Nora,2010/12/28,f,1
32078587,Sara,2015/04/27,f,1
33572970,Stephanie,2015/05/17,f,1
33675714,Laura,2015/05/18,t,1
6867190,Mary,2013/06/11,t,2
1840027,Holland,2012/03/01,t,0
3432323,Julia,2012/08/31,f,3
34238380,Michael,2015/05/26,f,1
7484327,Kimberly,2013/07/14,f,2
32535697,Chet,2015/05/03,t,6
34375103,Camp,2015/05/27,f,1
34394188,Mary,2015/05/27,t,1
34450465,Thomas,2015/05/28,t,1
9339002,Alexandria,2013/10/09,f,1
26317388,Bree,2015/01/18,f,1
14609087,Litt,2014/04/22,t,1
34486289,Daphne,2015/05/29,f,1
29165157,Kandice,2015/03/11,f,1
26607889,Rachel,2015/01/24,f,1
1439593,Michael,2011/11/24,t,2
18675398,Amy,2014/07/22,t,2
34631231,Todd,2015/05/31,f,1
34680054,Jennifer,2015/05/31,f,0
34684086,Miguel,2015/05/31,f,1
33242818,Catie,2015/05/12,f,1
34728215,Michael,2015/06/01,f,1
899362,Jennifer,2011/07/31,t,1
35016589,Tara,2015/06/04,f,1
6752394,Joe,2013/06/05,t,5
8727888,Kevin,2013/09/09,f,1
35313372,Luis G.,2015/06/08,f,1
35421576,Sarah,2015/06/09,t,3
9169608,Gary,2013/10/01,t,1
6755464,OShea,2013/06/05,f,1
35483266,Mark,2015/06/10,f,1
35718651,The Shannons,2015/06/13,t,2
23742904,Cara,2014/11/14,f,1
26619937,Nicole,2015/01/24,f,1
35918465,Anita And Oliver,2015/06/15,t,2
1274243,Susan,2011/10/10,t,4
35915651,Bobbi,2015/06/15,t,2
36093951,Lauren,2015/06/18,t,2
20128369,Gail,2014/08/16,f,1
8897060,Meg,2013/09/17,t,1
2559011,Terry,2012/06/05,t,2
8463836,Amber,2013/08/27,f,0
35292204,Jay,2015/06/08,t,1
132884,George,2010/05/26,f,1
22520538,Audrey,2014/10/14,f,1
36006014,Mallary,2015/06/16,f,1
36798572,Elizabeth,2015/06/26,f,1
12740864,Jessica,2014/03/02,f,1
3125482,Emilio,2012/08/01,t,6
7404805,Jinny,2013/07/10,t,4
36061107,John,2015/06/17,t,1
28172400,Peggy,2015/02/22,t,1
37617557,Bob,2015/07/05,f,1
37615853,Caroline,2015/07/05,f,1
36466144,Christi,2015/06/22,f,1
25547184,J. J.,2015/01/03,f,1
37237557,James,2015/07/01,f,2
3770245,Jessica,2012/10/05,t,1
134301,Lian,2010/05/28,t,0
26444019,Neal,2015/01/20,f,3
1355516,Jonathan,2011/10/31,f,1
6063586,Barbara,2013/04/23,t,2
33776870,Rita,2015/05/19,f,1
31926584,Michael,2015/04/25,t,1
6488021,Dawn,2013/05/20,f,2
10585849,Ames,2013/12/12,t,4
15864252,Walker Luxury Vacation,2014/05/22,t,14
23875599,Marwa & Alex,2014/11/17,f,10
6802774,Mimi,2013/06/08,t,2
29163948,Kim,2015/03/11,f,1
31106920,Erin,2015/04/12,t,1
5330938,Geoff,2013/03/05,f,1
31625462,Tessie,2015/04/20,f,1
39182818,Michael,2015/07/21,f,1
39239875,Stacy,2015/07/22,f,1
31802084,Grace,2015/04/23,f,1
39257743,Morgan,2015/07/22,f,1
27700273,Ivan And Christina-Ante,2015/02/13,f,1
38761921,Renee,2015/07/17,f,1
8539218,Charlene,2013/08/30,f,1
39761228,Don,2015/07/27,f,1
33997117,Madison And Chandi,2015/05/22,t,1
18831974,Andy,2014/07/24,f,1
39960090,Jennifer,2015/07/29,f,1
40043223,Joe,2015/07/30,f,1
33779419,Roberto G.,2015/05/19,f,1
40137996,WestgateAustin,2015/07/31,t,1
40155689,Julie,2015/07/31,f,1
40220677,Dede And Steve,2015/08/01,t,1
40376317,Jennifer,2015/08/03,f,1
34910083,Dave,2015/06/03,t,2
8301700,Pedro,2013/08/21,f,1
32910900,Beti,2015/05/08,f,2
1873431,Vania,2012/03/06,f,5
39525617,Dawn,2015/07/25,t,1
40591749,Kevin,2015/08/05,f,1
40606139,Waldo,2015/08/05,f,1
